f1,f2,Class
8.686868686868685,23.103107967512017,1.0
9.09090909090909,62.185065799066635,1.0
9.494949494949495,8.193028107497469,1.0
9.8989898989899,16.976137846008157,1.0
10.303030303030301,48.391538891930914,1.0
10.707070707070706,14.83511221534998,1.0
11.11111111111111,17.43154265498363,1.0
11.515151515151516,23.01966578959538,1.0
11.919191919191917,107.96092650539507,1.0
12.323232323232325,59.49946780441512,1.0
12.727272727272727,13.123688009221567,1.0
13.131313131313128,31.23863077450565,1.0
13.535353535353536,81.30495050045414,1.0
13.939393939393938,3.1939371405988766,1.0
14.343434343434346,111.21099457262864,1.0
14.747474747474747,101.60761207617155,1.0
15.151515151515149,7.168314518974938,1.0
15.555555555555557,30.711813541361835,1.0
15.959595959595958,16.40363259089662,1.0
16.36363636363636,166.68193742224037,1.0
16.767676767676768,107.10027290185717,1.0
17.17171717171717,135.09639766778116,1.0
17.575757575757578,127.26507319671491,1.0
17.97979797979798,48.41790296254274,1.0
18.38383838383838,52.10337197238519,1.0
18.78787878787879,103.80747739645375,1.0
19.19191919191919,124.98964018957281,1.0
19.5959595959596,83.46020564924203,1.0
20.0,95.58991029997335,1.0
