f1,f2,Class
10.303030303030301,26.245305490996316,1.0
10.707070707070706,23.29230316159083,1.0
11.11111111111111,15.953621370646658,1.0
11.515151515151516,26.36894707377715,1.0
11.919191919191917,28.54284244055942,1.0
12.323232323232325,21.804785540513393,1.0
12.727272727272727,28.950350513324135,1.0
13.131313131313128,22.227534880344766,1.0
13.535353535353536,29.015456727387743,1.0
13.939393939393938,22.797946885855048,1.0
14.343434343434346,26.20358773756254,1.0
14.747474747474747,20.175024296872028,1.0
15.151515151515149,15.75642649013987,1.0
15.555555555555557,22.526200204420924,1.0
15.959595959595958,28.9503903645044,1.0
16.36363636363636,25.997915833048275,1.0
16.767676767676768,22.65173277848878,1.0
17.17171717171717,15.986024105914959,1.0
17.575757575757578,22.095954905424513,1.0
17.97979797979798,23.636656360096563,1.0
18.38383838383838,28.063891025166175,1.0
18.78787878787879,29.979465601384707,1.0
19.19191919191919,15.799432265109917,1.0
19.5959595959596,15.599713837611148,1.0
20.0,26.317157127856067,1.0
