f1,f2,Class
5.050505050505048,13.425864984538498,0.0
5.454545454545453,12.43778583741459,0.0
5.858585858585858,11.73347440679289,0.0
6.262626262626263,11.768238935335026,0.0
6.666666666666668,11.269194411735937,0.0
7.070707070707069,14.555089868493132,0.0
7.474747474747474,13.628212727474345,0.0
7.878787878787879,10.12962896392135,0.0
8.282828282828284,12.307606266235574,0.0
8.686868686868685,11.406506362684057,0.0
9.09090909090909,10.144830930889492,0.0
9.494949494949495,14.423409471546472,0.0
9.8989898989899,13.855026789773412,0.0
10.303030303030301,11.648675396221304,0.0
10.707070707070706,13.982792937683556,0.0
11.11111111111111,11.623191611014983,0.0
11.515151515151516,11.539412219088234,0.0
11.919191919191917,14.64054539250363,0.0
12.323232323232325,14.88458080972925,0.0
12.727272727272727,12.617776523584464,0.0
13.131313131313128,14.759675837839625,0.0
13.535353535353536,14.439982469632323,0.0
13.939393939393938,12.590162807972042,0.0
14.343434343434346,11.863744010487428,0.0
14.747474747474747,13.551772891598047,0.0
15.151515151515149,12.27821712321027,0.0
15.555555555555557,13.026064475616064,0.0
15.959595959595958,14.952030984449733,0.0
16.36363636363636,13.869581249782343,0.0
16.767676767676768,11.671382024969132,0.0
17.17171717171717,10.44499110411189,0.0
17.575757575757578,10.924527951392042,0.0
17.97979797979798,12.634259379459172,0.0
18.38383838383838,12.08551209053429,0.0
18.78787878787879,14.0032982906462,0.0
19.19191919191919,14.66601169093341,0.0
19.5959595959596,10.889323739756742,0.0
20.0,14.30033385438108,0.0
-20.0,4.139198457294089,1.0
-19.595959595959595,9.909156325254502,1.0
-19.19191919191919,9.299556236533178,1.0
-18.78787878787879,1.4923603230975002,1.0
-18.383838383838384,3.9488226253680048,1.0
-17.97979797979798,4.615797109623862,1.0
-17.575757575757574,5.609487551219452,1.0
-17.171717171717173,7.803635232892685,1.0
-16.767676767676768,4.871939090734237,1.0
-16.363636363636363,4.199935520102408,1.0
-15.959595959595958,2.6199970471933565,1.0
-15.555555555555555,9.108061390867585,1.0
-15.151515151515152,0.22271511532804156,1.0
-14.747474747474747,8.211218982189646,1.0
-14.343434343434343,1.8846839966641848,1.0
-13.93939393939394,6.857568991725472,1.0
-13.535353535353536,3.5520938933964374,1.0
-13.131313131313131,9.742126278950913,1.0
-12.727272727272727,1.2277212944941995,1.0
-12.323232323232324,1.8756989261723955,1.0
-11.919191919191919,8.894424754644788,1.0
-11.515151515151516,5.834063146082279,1.0
-11.11111111111111,3.0924638465877963,1.0
-10.707070707070708,0.007643854781880233,1.0
-10.303030303030303,2.2759773832225303,1.0
-9.8989898989899,1.454036341712357,1.0
-9.494949494949495,2.034338243700906,1.0
-9.090909090909092,8.963225568040047,1.0
-8.686868686868687,8.730943782696405,1.0
-8.282828282828284,7.002894376334497,1.0
-7.878787878787879,4.70497676152209,1.0
-7.474747474747476,8.271360023322883,1.0
-7.070707070707071,4.958263970852124,1.0
-6.666666666666666,3.6348868328490527,1.0
-6.262626262626263,2.7560310276085875,1.0
-5.858585858585858,9.247408135383717,1.0
-5.454545454545455,3.8698923425629217,1.0
-5.05050505050505,4.928808734313202,1.0
-4.646464646464647,2.544381023144221,1.0
-4.242424242424242,8.849665188380634,1.0
-3.8383838383838373,3.8326345680528675,1.0
-3.434343434343436,2.9757471531387525,1.0
-3.030303030303031,7.175949621947543,1.0
-2.6262626262626263,1.9086994317230743,1.0
-2.2222222222222214,1.1819262934703845,1.0
-1.8181818181818201,8.369977822135121,1.0
-1.4141414141414153,7.441359213695352,1.0
-1.0101010101010104,5.905205476471171,1.0
-0.6060606060606055,2.4289157496487066,1.0
-0.20202020202020066,6.23247145187584,1.0
0.20202020202020066,24.575329811117594,1.0
0.6060606060606055,19.913541661684878,1.0
1.0101010101010104,16.012340146013134,1.0
1.4141414141414153,28.2080789634649,1.0
1.8181818181818166,21.899350966113875,1.0
2.2222222222222214,26.45809077099645,1.0
2.6262626262626263,18.808329314141094,1.0
3.030303030303031,23.87080773401275,1.0
3.4343434343434325,21.431927405231967,1.0
3.8383838383838373,20.731509638237092,1.0
4.242424242424242,16.90070075770384,1.0
4.646464646464647,18.663999948134638,1.0
5.050505050505048,16.190123744374784,1.0
5.454545454545453,19.54287457076368,1.0
5.858585858585858,26.12557200347333,1.0
6.262626262626263,24.225235874565733,1.0
6.666666666666668,25.086166484008885,1.0
7.070707070707069,15.125746192875473,1.0
7.474747474747474,25.1756545837698,1.0
7.878787878787879,22.547710358143306,1.0
8.282828282828284,18.463626757262688,1.0
8.686868686868685,17.623447634728834,1.0
9.09090909090909,17.77474448326245,1.0
9.494949494949495,27.663900076126478,1.0
9.8989898989899,29.73884683957628,1.0
10.303030303030301,28.706094372624474,1.0
10.707070707070706,20.210541305592194,1.0
11.11111111111111,26.703368695370457,1.0
11.515151515151516,23.19681886052146,1.0
11.919191919191917,27.246635963339067,1.0
12.323232323232325,22.255904267833586,1.0
12.727272727272727,23.849269474491056,1.0
13.131313131313128,26.808951712863923,1.0
13.535353535353536,16.503519646546984,1.0
13.939393939393938,23.05510675260811,1.0
14.343434343434346,20.489750200044814,1.0
14.747474747474747,24.064602655033084,1.0
15.151515151515149,29.382037734555006,1.0
15.555555555555557,20.892344174954438,1.0
15.959595959595958,20.894594969124245,1.0
16.36363636363636,26.859554903843982,1.0
16.767676767676768,24.676175986281397,1.0
17.17171717171717,20.908260117830647,1.0
17.575757575757578,25.334325723453773,1.0
17.97979797979798,21.060024135815684,1.0
18.38383838383838,17.04169731372183,1.0
18.78787878787879,21.759649030082016,1.0
19.19191919191919,20.01629089045909,1.0
19.5959595959596,18.26953395091752,1.0
20.0,28.886622024546597,1.0
